code,code_desc,p1,p2,p3,p4,p5
0930,"aneurysm of aorta, specified as syphilitic",,Cardiovascular syphilis,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
0931,syphilitic aortitis,,Cardiovascular syphilis,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09320,"syphilitic endocarditis of valve, unspecified",Syphilitic endocarditis,Cardiovascular syphilis,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09321,syphilitic endocarditis of mitral valve,Syphilitic endocarditis,Cardiovascular syphilis,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09322,syphilitic endocarditis of aortic valve,Syphilitic endocarditis,Cardiovascular syphilis,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09323,syphilitic endocarditis of tricuspid valve,Syphilitic endocarditis,Cardiovascular syphilis,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09324,syphilitic endocarditis of pulmonary valve,Syphilitic endocarditis,Cardiovascular syphilis,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09381,syphilitic pericarditis,Other specified cardiovascular syphilis,Cardiovascular syphilis,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09382,syphilitic myocarditis,Other specified cardiovascular syphilis,Cardiovascular syphilis,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09389,other specified cardiovascular syphilis,Other specified cardiovascular syphilis,Cardiovascular syphilis,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
0939,"cardiovascular syphilis, unspecified",,Cardiovascular syphilis,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
0940,tabes dorsalis,,Neurosyphilis,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
0941,general paresis,,Neurosyphilis,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
0942,syphilitic meningitis,,Neurosyphilis,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
0943,asymptomatic neurosyphilis,,Neurosyphilis,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09481,syphilitic encephalitis,Other specified neurosyphilis,Neurosyphilis,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09482,syphilitic parkinsonism,Other specified neurosyphilis,Neurosyphilis,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09483,syphilitic disseminated retinochoroiditis,Other specified neurosyphilis,Neurosyphilis,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09484,syphilitic optic atrophy,Other specified neurosyphilis,Neurosyphilis,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09485,syphilitic retrobulbar neuritis,Other specified neurosyphilis,Neurosyphilis,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09486,syphilitic acoustic neuritis,Other specified neurosyphilis,Neurosyphilis,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09487,syphilitic ruptured cerebral aneurysm,Other specified neurosyphilis,Neurosyphilis,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09489,other specified neurosyphilis,Other specified neurosyphilis,Neurosyphilis,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
0949,"neurosyphilis, unspecified",,Neurosyphilis,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
0950,syphilitic episcleritis,,Other forms of late syphilis with symptoms,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
0951,syphilis of lung,,Other forms of late syphilis with symptoms,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
0952,syphilitic peritonitis,,Other forms of late syphilis with symptoms,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
0953,syphilis of liver,,Other forms of late syphilis with symptoms,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
0954,syphilis of kidney,,Other forms of late syphilis with symptoms,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
0955,syphilis of bone,,Other forms of late syphilis with symptoms,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
0956,syphilis of muscle,,Other forms of late syphilis with symptoms,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
0957,"syphilis of synovium, tendon, and bursa",,Other forms of late syphilis with symptoms,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
0958,other specified forms of late symptomatic syphilis,,Other forms of late syphilis with symptoms,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
0959,"late symptomatic syphilis, unspecified",,Other forms of late syphilis with symptoms,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
096,"late syphilis, latent",,"Late syphilis, latent",Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
0970,"late syphilis, unspecified",,Other and unspecified syphilis,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
0971,"latent syphilis, unspecified",,Other and unspecified syphilis,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
0979,"syphilis, unspecified",,Other and unspecified syphilis,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
0980,gonococcal infection (acute) of lower genitourinary tract,,Gonococcal infections,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09810,"gonococcal infection (acute) of upper genitourinary tract, site unspecified","Acute, of upper genitourinary tract",Gonococcal infections,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09811,gonococcal cystitis (acute),"Acute, of upper genitourinary tract",Gonococcal infections,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09812,gonococcal prostatitis (acute),"Acute, of upper genitourinary tract",Gonococcal infections,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09813,gonococcal epididymo-orchitis (acute),"Acute, of upper genitourinary tract",Gonococcal infections,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09814,gonococcal seminal vesiculitis (acute),"Acute, of upper genitourinary tract",Gonococcal infections,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09815,gonococcal cervicitis (acute),"Acute, of upper genitourinary tract",Gonococcal infections,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09816,gonococcal endometritis (acute),"Acute, of upper genitourinary tract",Gonococcal infections,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09817,"gonococcal salpingitis, specified as acute","Acute, of upper genitourinary tract",Gonococcal infections,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09819,other gonococcal infection (acute) of upper genitourinary tract,"Acute, of upper genitourinary tract",Gonococcal infections,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
0982,"gonococcal infection, chronic, of lower genitourinary tract",,Gonococcal infections,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09830,"chronic gonococcal infection of upper genitourinary tract, site unspecified","Chronic, of upper genitourinary tract",Gonococcal infections,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09831,"gonococcal cystitis, chronic","Chronic, of upper genitourinary tract",Gonococcal infections,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09832,"gonococcal prostatitis, chronic","Chronic, of upper genitourinary tract",Gonococcal infections,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09833,"gonococcal epididymo-orchitis, chronic","Chronic, of upper genitourinary tract",Gonococcal infections,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09834,"gonococcal seminal vesiculitis, chronic","Chronic, of upper genitourinary tract",Gonococcal infections,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09835,"gonococcal cervicitis, chronic","Chronic, of upper genitourinary tract",Gonococcal infections,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09836,"gonococcal endometritis, chronic","Chronic, of upper genitourinary tract",Gonococcal infections,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09837,gonococcal salpingitis (chronic),"Chronic, of upper genitourinary tract",Gonococcal infections,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09839,other chronic gonococcal infection of upper genitourinary tract,"Chronic, of upper genitourinary tract",Gonococcal infections,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09840,gonococcal conjunctivitis (neonatorum),Gonococcal infection of eye,Gonococcal infections,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09841,gonococcal iridocyclitis,Gonococcal infection of eye,Gonococcal infections,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09842,gonococcal endophthalmia,Gonococcal infection of eye,Gonococcal infections,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09843,gonococcal keratitis,Gonococcal infection of eye,Gonococcal infections,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09849,other gonococcal infection of eye,Gonococcal infection of eye,Gonococcal infections,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09850,gonococcal arthritis,Gonococcal infection of joint,Gonococcal infections,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09851,gonococcal synovitis and tenosynovitis,Gonococcal infection of joint,Gonococcal infections,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09852,gonococcal bursitis,Gonococcal infection of joint,Gonococcal infections,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09853,gonococcal spondylitis,Gonococcal infection of joint,Gonococcal infections,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09859,other gonococcal infection of joint,Gonococcal infection of joint,Gonococcal infections,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
0986,gonococcal infection of pharynx,,Gonococcal infections,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
0987,gonococcal infection of anus and rectum,,Gonococcal infections,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09881,gonococcal keratosis (blennorrhagica),Gonococcal infection of other specified sites,Gonococcal infections,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09882,gonococcal meningitis,Gonococcal infection of other specified sites,Gonococcal infections,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09883,gonococcal pericarditis,Gonococcal infection of other specified sites,Gonococcal infections,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09884,gonococcal endocarditis,Gonococcal infection of other specified sites,Gonococcal infections,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09885,other gonococcal heart disease,Gonococcal infection of other specified sites,Gonococcal infections,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09886,gonococcal peritonitis,Gonococcal infection of other specified sites,Gonococcal infections,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09889,gonococcal infection of other specified sites,Gonococcal infection of other specified sites,Gonococcal infections,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
0990,chancroid,,Other venereal diseases,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
0991,lymphogranuloma venereum,,Other venereal diseases,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
0992,granuloma inguinale,,Other venereal diseases,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09950,"other venereal diseases due to chlamydia trachomatis, unspecified site",Other venereal diseases due to Chlamydia trachomatis,Other venereal diseases,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09951,"other venereal diseases due to chlamydia trachomatis, pharynx",Other venereal diseases due to Chlamydia trachomatis,Other venereal diseases,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09952,"other venereal diseases due to chlamydia trachomatis, anus and rectum",Other venereal diseases due to Chlamydia trachomatis,Other venereal diseases,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09953,"other venereal diseases due to chlamydia trachomatis, lower genitourinary sites",Other venereal diseases due to Chlamydia trachomatis,Other venereal diseases,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09954,"other venereal diseases due to chlamydia trachomatis, other genitourinary sites",Other venereal diseases due to Chlamydia trachomatis,Other venereal diseases,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09955,"other venereal diseases due to chlamydia trachomatis, unspecified genitourinary site",Other venereal diseases due to Chlamydia trachomatis,Other venereal diseases,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09956,"other venereal diseases due to chlamydia trachomatis, peritoneum",Other venereal diseases due to Chlamydia trachomatis,Other venereal diseases,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
09959,"other venereal diseases due to chlamydia trachomatis, other specified site",Other venereal diseases due to Chlamydia trachomatis,Other venereal diseases,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
0998,other specified venereal diseases,,Other venereal diseases,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
0999,"venereal disease, unspecified",,Other venereal diseases,Syphilis And Other Venereal Diseases,Infectious And Parasitic Diseases,root
1000,leptospirosis icterohemorrhagica,,Leptospirosis,Other Spirochetal Diseases,Infectious And Parasitic Diseases,root
10081,leptospiral meningitis (aseptic),Other specified leptospiral infections,Leptospirosis,Other Spirochetal Diseases,Infectious And Parasitic Diseases,root
10089,other specified leptospiral infections,Other specified leptospiral infections,Leptospirosis,Other Spirochetal Diseases,Infectious And Parasitic Diseases,root
1009,"leptospirosis, unspecified",,Leptospirosis,Other Spirochetal Diseases,Infectious And Parasitic Diseases,root
101,vincent's angina,,Vincent's angina,Other Spirochetal Diseases,Infectious And Parasitic Diseases,root
1020,initial lesions of yaws,,Yaws,Other Spirochetal Diseases,Infectious And Parasitic Diseases,root
1021,multiple papillomata due to yaws and wet crab yaws,,Yaws,Other Spirochetal Diseases,Infectious And Parasitic Diseases,root
1022,other early skin lesions of yaws,,Yaws,Other Spirochetal Diseases,Infectious And Parasitic Diseases,root
1023,hyperkeratosis due to yaws,,Yaws,Other Spirochetal Diseases,Infectious And Parasitic Diseases,root
1024,gummata and ulcers due to yaws,,Yaws,Other Spirochetal Diseases,Infectious And Parasitic Diseases,root
1025,gangosa,,Yaws,Other Spirochetal Diseases,Infectious And Parasitic Diseases,root
1026,bone and joint lesions due to yaws,,Yaws,Other Spirochetal Diseases,Infectious And Parasitic Diseases,root
1027,other manifestations of yaws,,Yaws,Other Spirochetal Diseases,Infectious And Parasitic Diseases,root
1028,latent yaws,,Yaws,Other Spirochetal Diseases,Infectious And Parasitic Diseases,root
1029,"yaws, unspecified",,Yaws,Other Spirochetal Diseases,Infectious And Parasitic Diseases,root
1030,primary lesions of pinta,,Pinta,Other Spirochetal Diseases,Infectious And Parasitic Diseases,root
1031,intermediate lesions of pinta,,Pinta,Other Spirochetal Diseases,Infectious And Parasitic Diseases,root
1032,late lesions of pinta,,Pinta,Other Spirochetal Diseases,Infectious And Parasitic Diseases,root
1033,mixed lesions of pinta,,Pinta,Other Spirochetal Diseases,Infectious And Parasitic Diseases,root
1039,"pinta, unspecified",,Pinta,Other Spirochetal Diseases,Infectious And Parasitic Diseases,root
1040,nonvenereal endemic syphilis,,Other spirochetal infection,Other Spirochetal Diseases,Infectious And Parasitic Diseases,root
1048,other specified spirochetal infections,,Other spirochetal infection,Other Spirochetal Diseases,Infectious And Parasitic Diseases,root
1049,"spirochetal infection, unspecified",,Other spirochetal infection,Other Spirochetal Diseases,Infectious And Parasitic Diseases,root
1100,dermatophytosis of scalp and beard,,Dermatophytosis,Mycoses,Infectious And Parasitic Diseases,root
1101,dermatophytosis of nail,,Dermatophytosis,Mycoses,Infectious And Parasitic Diseases,root
1102,dermatophytosis of hand,,Dermatophytosis,Mycoses,Infectious And Parasitic Diseases,root
1103,dermatophytosis of groin and perianal area,,Dermatophytosis,Mycoses,Infectious And Parasitic Diseases,root
1104,dermatophytosis of foot,,Dermatophytosis,Mycoses,Infectious And Parasitic Diseases,root
1105,dermatophytosis of the body,,Dermatophytosis,Mycoses,Infectious And Parasitic Diseases,root
1106,deep seated dermatophytosis,,Dermatophytosis,Mycoses,Infectious And Parasitic Diseases,root
1108,dermatophytosis of other specified sites,,Dermatophytosis,Mycoses,Infectious And Parasitic Diseases,root
1109,dermatophytosis of unspecified site,,Dermatophytosis,Mycoses,Infectious And Parasitic Diseases,root
1110,pityriasis versicolor,,Dermatomycosis other and unspecified,Mycoses,Infectious And Parasitic Diseases,root
1111,tinea nigra,,Dermatomycosis other and unspecified,Mycoses,Infectious And Parasitic Diseases,root
1112,tinea blanca,,Dermatomycosis other and unspecified,Mycoses,Infectious And Parasitic Diseases,root
1113,black piedra,,Dermatomycosis other and unspecified,Mycoses,Infectious And Parasitic Diseases,root
1118,other specified dermatomycoses,,Dermatomycosis other and unspecified,Mycoses,Infectious And Parasitic Diseases,root
1119,"dermatomycosis, unspecified",,Dermatomycosis other and unspecified,Mycoses,Infectious And Parasitic Diseases,root
1120,candidiasis of mouth,,Candidiasis,Mycoses,Infectious And Parasitic Diseases,root
1121,candidiasis of vulva and vagina,,Candidiasis,Mycoses,Infectious And Parasitic Diseases,root
1122,candidiasis of other urogenital sites,,Candidiasis,Mycoses,Infectious And Parasitic Diseases,root
1123,candidiasis of skin and nails,,Candidiasis,Mycoses,Infectious And Parasitic Diseases,root
1124,candidiasis of lung,,Candidiasis,Mycoses,Infectious And Parasitic Diseases,root
1125,disseminated candidiasis,,Candidiasis,Mycoses,Infectious And Parasitic Diseases,root
11281,candidal endocarditis,Of other specified sites,Candidiasis,Mycoses,Infectious And Parasitic Diseases,root
11282,candidal otitis externa,Of other specified sites,Candidiasis,Mycoses,Infectious And Parasitic Diseases,root
11283,candidal meningitis,Of other specified sites,Candidiasis,Mycoses,Infectious And Parasitic Diseases,root
11284,candidal esophagitis,Of other specified sites,Candidiasis,Mycoses,Infectious And Parasitic Diseases,root
11285,candidal enteritis,Of other specified sites,Candidiasis,Mycoses,Infectious And Parasitic Diseases,root
11289,other candidiasis of other specified sites,Of other specified sites,Candidiasis,Mycoses,Infectious And Parasitic Diseases,root
1129,candidiasis of unspecified site,,Candidiasis,Mycoses,Infectious And Parasitic Diseases,root
1140,primary coccidioidomycosis (pulmonary),,Coccidioidomycosis,Mycoses,Infectious And Parasitic Diseases,root
1141,primary extrapulmonary coccidioidomycosis,,Coccidioidomycosis,Mycoses,Infectious And Parasitic Diseases,root
1142,coccidioidal meningitis,,Coccidioidomycosis,Mycoses,Infectious And Parasitic Diseases,root
1143,other forms of progressive coccidioidomycosis,,Coccidioidomycosis,Mycoses,Infectious And Parasitic Diseases,root
1144,chronic pulmonary coccidioidomycosis,,Coccidioidomycosis,Mycoses,Infectious And Parasitic Diseases,root
1145,"pulmonary coccidioidomycosis, unspecified",,Coccidioidomycosis,Mycoses,Infectious And Parasitic Diseases,root
1149,"coccidioidomycosis, unspecified",,Coccidioidomycosis,Mycoses,Infectious And Parasitic Diseases,root
11500,"infection by histoplasma capsulatum, without mention of manifestation",Infection by Histoplasma capsulatum,Histoplasmosis,Mycoses,Infectious And Parasitic Diseases,root
11501,"infection by histoplasma capsulatum, meningitis",Infection by Histoplasma capsulatum,Histoplasmosis,Mycoses,Infectious And Parasitic Diseases,root
11502,"infection by histoplasma capsulatum, retinitis",Infection by Histoplasma capsulatum,Histoplasmosis,Mycoses,Infectious And Parasitic Diseases,root
11503,"infection by histoplasma capsulatum, pericarditis",Infection by Histoplasma capsulatum,Histoplasmosis,Mycoses,Infectious And Parasitic Diseases,root
11504,"infection by histoplasma capsulatum, endocarditis",Infection by Histoplasma capsulatum,Histoplasmosis,Mycoses,Infectious And Parasitic Diseases,root
11505,"infection by histoplasma capsulatum, pneumonia",Infection by Histoplasma capsulatum,Histoplasmosis,Mycoses,Infectious And Parasitic Diseases,root
11509,"infection by histoplasma capsulatum, other",Infection by Histoplasma capsulatum,Histoplasmosis,Mycoses,Infectious And Parasitic Diseases,root
11510,"infection by histoplasma duboisii, without mention of manifestation",Infection by Histoplasma duboisii,Histoplasmosis,Mycoses,Infectious And Parasitic Diseases,root
11511,"infection by histoplasma duboisii, meningitis",Infection by Histoplasma duboisii,Histoplasmosis,Mycoses,Infectious And Parasitic Diseases,root
11512,"infection by histoplasma duboisii, retinitis",Infection by Histoplasma duboisii,Histoplasmosis,Mycoses,Infectious And Parasitic Diseases,root
11513,"infection by histoplasma duboisii, pericarditis",Infection by Histoplasma duboisii,Histoplasmosis,Mycoses,Infectious And Parasitic Diseases,root
11514,"infection by histoplasma duboisii, endocarditis",Infection by Histoplasma duboisii,Histoplasmosis,Mycoses,Infectious And Parasitic Diseases,root
11515,"infection by histoplasma duboisii, pneumonia",Infection by Histoplasma duboisii,Histoplasmosis,Mycoses,Infectious And Parasitic Diseases,root
11519,"infection by histoplasma duboisii, other",Infection by Histoplasma duboisii,Histoplasmosis,Mycoses,Infectious And Parasitic Diseases,root
11590,"histoplasmosis, unspecified, without mention of manifestation","Histoplasmosis, unspecified",Histoplasmosis,Mycoses,Infectious And Parasitic Diseases,root
11591,"histoplasmosis, unspecified, meningitis","Histoplasmosis, unspecified",Histoplasmosis,Mycoses,Infectious And Parasitic Diseases,root
11592,"histoplasmosis, unspecified, retinitis","Histoplasmosis, unspecified",Histoplasmosis,Mycoses,Infectious And Parasitic Diseases,root
11593,"histoplasmosis, unspecified, pericarditis","Histoplasmosis, unspecified",Histoplasmosis,Mycoses,Infectious And Parasitic Diseases,root
11594,"histoplasmosis, unspecified, endocarditis","Histoplasmosis, unspecified",Histoplasmosis,Mycoses,Infectious And Parasitic Diseases,root
11595,"histoplasmosis, unspecified, pneumonia","Histoplasmosis, unspecified",Histoplasmosis,Mycoses,Infectious And Parasitic Diseases,root
11599,"histoplasmosis, unspecified, other","Histoplasmosis, unspecified",Histoplasmosis,Mycoses,Infectious And Parasitic Diseases,root
1160,blastomycosis,,Blastomycotic infection,Mycoses,Infectious And Parasitic Diseases,root
1161,paracoccidioidomycosis,,Blastomycotic infection,Mycoses,Infectious And Parasitic Diseases,root
1162,lobomycosis,,Blastomycotic infection,Mycoses,Infectious And Parasitic Diseases,root
1170,rhinosporidiosis,,Other mycoses,Mycoses,Infectious And Parasitic Diseases,root
1171,sporotrichosis,,Other mycoses,Mycoses,Infectious And Parasitic Diseases,root
1172,chromoblastomycosis,,Other mycoses,Mycoses,Infectious And Parasitic Diseases,root
1173,aspergillosis,,Other mycoses,Mycoses,Infectious And Parasitic Diseases,root
1174,mycotic mycetomas,,Other mycoses,Mycoses,Infectious And Parasitic Diseases,root
1175,cryptococcosis,,Other mycoses,Mycoses,Infectious And Parasitic Diseases,root
1176,allescheriosis [petriellidosis],,Other mycoses,Mycoses,Infectious And Parasitic Diseases,root
1177,zygomycosis [phycomycosis or mucormycosis],,Other mycoses,Mycoses,Infectious And Parasitic Diseases,root
1178,infection by dematiacious fungi [phaehyphomycosis],,Other mycoses,Mycoses,Infectious And Parasitic Diseases,root
1179,other and unspecified mycoses,,Other mycoses,Mycoses,Infectious And Parasitic Diseases,root
118,opportunistic mycoses,,Opportunistic mycoses,Mycoses,Infectious And Parasitic Diseases,root
1200,schistosomiasis due to schistosoma haematobium,,Schistosomiasis (bilharziasis),Helminthiases,Infectious And Parasitic Diseases,root
1201,schistosomiasis due to schistosoma mansoni,,Schistosomiasis (bilharziasis),Helminthiases,Infectious And Parasitic Diseases,root
1202,schistosomiasis due to schistosoma japonicum,,Schistosomiasis (bilharziasis),Helminthiases,Infectious And Parasitic Diseases,root
1203,cutaneous schistosomiasis,,Schistosomiasis (bilharziasis),Helminthiases,Infectious And Parasitic Diseases,root
1208,other specified schistosomiasis,,Schistosomiasis (bilharziasis),Helminthiases,Infectious And Parasitic Diseases,root
1209,"schistosomiasis, unspecified",,Schistosomiasis (bilharziasis),Helminthiases,Infectious And Parasitic Diseases,root
1210,opisthorchiasis,,Other trematode infections,Helminthiases,Infectious And Parasitic Diseases,root
1211,clonorchiasis,,Other trematode infections,Helminthiases,Infectious And Parasitic Diseases,root
1212,paragonimiasis,,Other trematode infections,Helminthiases,Infectious And Parasitic Diseases,root
1213,fascioliasis,,Other trematode infections,Helminthiases,Infectious And Parasitic Diseases,root
1214,fasciolopsiasis,,Other trematode infections,Helminthiases,Infectious And Parasitic Diseases,root
1215,metagonimiasis,,Other trematode infections,Helminthiases,Infectious And Parasitic Diseases,root
1216,heterophyiasis,,Other trematode infections,Helminthiases,Infectious And Parasitic Diseases,root
1218,other specified trematode infections,,Other trematode infections,Helminthiases,Infectious And Parasitic Diseases,root
1219,"trematode infection, unspecified",,Other trematode infections,Helminthiases,Infectious And Parasitic Diseases,root
1220,echinococcus granulosus infection of liver,,Echinococcosis,Helminthiases,Infectious And Parasitic Diseases,root
1221,echinococcus granulosus infection of lung,,Echinococcosis,Helminthiases,Infectious And Parasitic Diseases,root
1222,echinococcus granulosus infection of thyroid,,Echinococcosis,Helminthiases,Infectious And Parasitic Diseases,root
1223,"echinococcus granulosus infection, other",,Echinococcosis,Helminthiases,Infectious And Parasitic Diseases,root
1224,"echinococcus granulosus infection, unspecified",,Echinococcosis,Helminthiases,Infectious And Parasitic Diseases,root
1225,echinococcus multilocularis infection of liver,,Echinococcosis,Helminthiases,Infectious And Parasitic Diseases,root
1226,"echinococcus multilocularis infection, other",,Echinococcosis,Helminthiases,Infectious And Parasitic Diseases,root
1227,"echinococcus multilocularis infection, unspecified",,Echinococcosis,Helminthiases,Infectious And Parasitic Diseases,root
1228,"echinococcosis, unspecified, of liver",,Echinococcosis,Helminthiases,Infectious And Parasitic Diseases,root
1229,"echinococcosis, other and unspecified",,Echinococcosis,Helminthiases,Infectious And Parasitic Diseases,root
1230,"taenia solium infection, intestinal form",,Other cestode infection,Helminthiases,Infectious And Parasitic Diseases,root
1231,cysticercosis,,Other cestode infection,Helminthiases,Infectious And Parasitic Diseases,root
1232,taenia saginata infection,,Other cestode infection,Helminthiases,Infectious And Parasitic Diseases,root
1233,"taeniasis, unspecified",,Other cestode infection,Helminthiases,Infectious And Parasitic Diseases,root
1234,"diphyllobothriasis, intestinal",,Other cestode infection,Helminthiases,Infectious And Parasitic Diseases,root
1235,sparganosis [larval diphyllobothriasis],,Other cestode infection,Helminthiases,Infectious And Parasitic Diseases,root
1236,hymenolepiasis,,Other cestode infection,Helminthiases,Infectious And Parasitic Diseases,root
1238,other specified cestode infection,,Other cestode infection,Helminthiases,Infectious And Parasitic Diseases,root
1239,"cestode infection, unspecified",,Other cestode infection,Helminthiases,Infectious And Parasitic Diseases,root
124,trichinosis,,Trichinosis,Helminthiases,Infectious And Parasitic Diseases,root
1250,bancroftian filariasis,,Filarial infection and dracontiasis,Helminthiases,Infectious And Parasitic Diseases,root
1251,malayan filariasis,,Filarial infection and dracontiasis,Helminthiases,Infectious And Parasitic Diseases,root
1252,loiasis,,Filarial infection and dracontiasis,Helminthiases,Infectious And Parasitic Diseases,root
1253,onchocerciasis,,Filarial infection and dracontiasis,Helminthiases,Infectious And Parasitic Diseases,root
1254,dipetalonemiasis,,Filarial infection and dracontiasis,Helminthiases,Infectious And Parasitic Diseases,root
1255,mansonella ozzardi infection,,Filarial infection and dracontiasis,Helminthiases,Infectious And Parasitic Diseases,root
1256,other specified filariasis,,Filarial infection and dracontiasis,Helminthiases,Infectious And Parasitic Diseases,root
1257,dracontiasis,,Filarial infection and dracontiasis,Helminthiases,Infectious And Parasitic Diseases,root
1259,unspecified filariasis,,Filarial infection and dracontiasis,Helminthiases,Infectious And Parasitic Diseases,root
1260,ancylostomiasis due to ancylostoma duodenale,,Ancylostomiasis and necatoriasis,Helminthiases,Infectious And Parasitic Diseases,root
